dwa_id,seniority_group,mean_beta_hat,N_observations
4.A.4.a.5.I03.D06,3,0.02775232156727677,45
4.A.4.a.5.I03.D07,2,0.013159301610784057,45
4.A.4.a.5.I03.D07,3,0.027319187410086994,45
4.A.4.a.5.I03.D11,1,0.009772506493349663,45
4.A.4.a.5.I04.D02,1,-0.0043947848550420126,45
4.A.4.a.5.I05.D02,1,0.01054612637030702,45
4.A.4.a.5.I05.D02,2,0.0672770985016204,45
4.A.4.a.5.I07.D01,1,0.01564491542235661,45
4.A.4.a.5.I07.D01,2,0.05397704218007581,45
4.A.4.a.5.I07.D02,1,0.0020369639595598844,45
4.A.4.a.5.I08.D01,1,-0.003187013014199693,45
4.A.4.a.5.I09.D01,1,0.011763272886874081,45
4.A.4.a.5.I09.D02,1,0.0007717864874127798,45
4.A.4.a.5.I09.D03,1,0.014145011902193125,45
4.A.4.a.5.I09.D03,2,0.01960244508624411,45
4.A.4.a.5.I09.D03,3,0.00015752094905494381,45
4.A.4.a.5.I09.D03,4,0.02805079749009209,45
4.A.4.a.5.I09.D03,5,0.0029798912386188653,45
4.A.4.a.5.I09.D05,1,0.016629847675066995,45
4.A.4.a.5.I09.D07,1,0.005023391093790549,45
4.A.4.a.5.I09.D08,1,-0.004119826292428778,45
4.A.4.a.5.I09.D09,1,0.012834990975095455,45
4.A.4.a.5.I09.D09,2,-0.0030067865603667166,45
4.A.4.a.5.I10.D02,1,-0.008255673023883355,45
4.A.4.a.5.I10.D02,2,0.044180154296184,45
4.A.4.a.5.I10.D02,3,0.0034269326459004817,45
4.A.4.a.5.I10.D02,4,-0.007590455286344945,45
4.A.4.a.5.I10.D02,5,-0.004850989484127487,45
4.A.4.a.5.I10.D03,1,0.01792091944186182,45
4.A.4.a.5.I10.D05,1,-0.012223059085650667,45
4.A.4.a.5.I10.D05,2,0.007552245341036785,45
4.A.4.a.5.I10.D05,3,0.002144148625418387,45
4.A.4.a.5.I10.D05,4,0.016254074346646892,45
4.A.4.a.5.I10.D05,5,0.025703033604969273,45
4.A.4.a.5.I10.D06,1,0.017351452170003626,45
4.A.4.a.5.I10.D08,1,0.0022063331628428347,45
4.A.4.a.5.I10.D08,2,0.002658181259500667,45
4.A.4.a.5.I10.D09,1,0.010859185555272452,45
4.A.4.a.5.I10.D09,2,0.038642415523987436,45
4.A.4.a.5.I10.D10,1,0.011690600112657866,45
4.A.4.a.5.I10.D10,2,0.02756694436632753,45
4.A.4.a.5.I10.D10,3,-0.029491861785433497,45
4.A.4.a.5.I11.D01,1,0.02847281856484103,45
4.A.4.a.5.I11.D02,1,0.01908115568914124,45
4.A.4.a.5.I11.D03,1,0.01092543905048324,45
4.A.4.a.5.I11.D03,2,0.03402580607561657,45
4.A.4.a.5.I11.D04,2,0.011337889542605062,45
4.A.4.a.5.I11.D05,2,0.014868497776521088,45
4.A.4.a.5.I11.D05,3,0.02935662354888484,45
4.A.4.a.5.I11.D06,2,0.02644785371020674,45
4.A.4.a.5.I11.D07,1,0.022178710974731182,45
4.A.4.a.5.I11.D07,2,0.01468770341524359,45
4.A.4.a.5.I11.D07,3,0.026328353687018746,45
4.A.4.a.5.I11.D08,2,0.02060615655905369,45
4.A.4.a.5.I12.D02,2,0.01289789916851771,45
4.A.4.a.5.I12.D02,3,0.024868212420526156,45
4.A.4.a.5.I12.D07,1,-0.011229917127553371,45
4.A.4.a.5.I12.D07,2,0.0007177495508724198,45
4.A.4.a.5.I12.D07,3,0.022774361286233738,45
4.A.4.a.5.I12.D07,4,0.0031736504253374207,45
4.A.4.a.5.I12.D07,5,0.009005070882737203,45
4.A.4.a.6.I02.D01,1,0.027193899158313047,45
4.A.4.a.6.I02.D01,2,0.002422422769660561,45
4.A.4.a.6.I02.D01,4,-0.013911167463519239,45
4.A.4.a.6.I02.D03,1,0.009947509972951506,45
4.A.4.a.6.I02.D03,2,0.007963480856244803,45
4.A.4.a.6.I02.D03,3,-0.013403929928673248,45
4.A.4.a.6.I02.D03,4,0.007530558950674981,45
4.A.4.a.6.I02.D03,5,-0.004290704951813718,45
4.A.4.a.6.I02.D04,1,0.0005063282915064619,45
4.A.4.a.6.I02.D04,2,0.025101507194957757,45
4.A.4.a.6.I02.D04,3,0.02689008576819218,45
4.A.4.a.6.I02.D04,4,0.028918246986624544,45
4.A.4.a.6.I02.D04,5,0.024777345073377567,45
4.A.4.a.6.I02.D05,1,0.001506220338522778,45
4.A.4.a.6.I02.D05,2,0.0028226270026188755,45
4.A.4.a.6.I02.D05,3,-0.0025069959218463347,45
4.A.4.a.6.I02.D05,4,0.00494297716695298,45
4.A.4.a.6.I02.D05,5,-0.0027305092827480107,45
4.A.4.a.6.I03.D01,2,0.01432061644600118,45
4.A.4.a.6.I03.D01,3,0.02280819960809272,45
4.A.4.a.6.I03.D01,4,0.01657693754238763,45
4.A.4.a.6.I03.D01,5,0.022304478348704675,45
4.A.4.a.6.I03.D02,1,0.00025260350415734815,45
4.A.4.a.6.I03.D02,2,-0.0016045254243107084,45
4.A.4.a.6.I03.D02,3,-0.010896986501061103,45
4.A.4.a.6.I03.D02,4,0.017360644894655244,45
4.A.4.a.6.I03.D02,5,0.008048537720021917,45
4.A.4.a.6.I03.D04,1,0.0008459805460503286,45
4.A.4.a.6.I03.D04,2,-0.005570368004873129,45
4.A.4.a.6.I03.D04,3,-0.027452367289973863,45
4.A.4.a.6.I03.D04,4,-0.002143185301961041,45
4.A.4.a.6.I03.D04,5,0.006629987856821454,45
4.A.4.a.6.I03.D05,1,0.0038392032719864245,45
4.A.4.a.6.I03.D05,2,-0.016792694112981947,45
4.A.4.a.6.I03.D05,3,-0.013793847563355667,45
4.A.4.a.6.I03.D05,4,0.010260648045191842,45
4.A.4.a.6.I03.D05,5,0.014887799722362665,45
4.A.4.a.6.I03.D06,1,0.002975517871270939,45
4.A.4.a.6.I03.D06,2,0.009080895984541648,45
4.A.4.a.6.I03.D06,3,0.02016426190813184,45
4.A.4.a.6.I03.D06,4,0.017951231619056127,45
4.A.4.a.6.I03.D06,5,0.002322623380302604,45
4.A.4.a.6.I03.D07,1,0.0003391246140934119,45
4.A.4.a.6.I03.D07,2,-0.010800287914319851,45
4.A.4.a.6.I03.D07,3,-0.021075774360344985,45
4.A.4.a.6.I03.D07,4,0.0013287499432921791,45
4.A.4.a.6.I03.D07,5,0.030755660094111806,45
4.A.4.a.6.I03.D09,1,0.0006322479488937708,45
4.A.4.a.6.I03.D09,2,-0.006407013460712272,45
4.A.4.a.6.I03.D09,3,-0.013379742439384626,45
4.A.4.a.6.I03.D09,4,0.016145434384555468,45
4.A.4.a.6.I03.D09,5,0.01360160472331763,45
4.A.4.a.6.I03.D10,1,-0.03374579256113953,45
4.A.4.a.6.I03.D10,2,-0.011921922213052124,45
4.A.4.a.6.I03.D10,3,0.030110934953635878,45
4.A.4.a.6.I03.D10,4,0.013348127241056626,45
4.A.4.a.6.I03.D10,5,0.005178157017829824,45
4.A.4.a.6.I03.D11,1,-0.013544057702505443,45
4.A.4.a.6.I03.D11,2,-0.007995041380236536,45
4.A.4.a.6.I03.D11,3,0.03642710399039675,45
4.A.4.a.6.I03.D12,1,-0.010779515393565208,45
4.A.4.a.6.I03.D12,2,0.005118025430605424,45
4.A.4.a.6.I03.D12,3,-0.009759894227056597,45
4.A.4.a.6.I03.D12,4,-0.011007286674120298,45
4.A.4.a.6.I03.D12,5,-0.0015966252210945424,45
4.A.4.a.7.I01.D02,2,-0.07717595675646205,45
4.A.4.a.7.I01.D02,3,-0.031711911021248866,45
4.A.4.a.7.I01.D02,4,0.003319616956824657,45
4.A.4.a.7.I01.D02,5,0.018969547195244792,45
4.A.4.a.7.I02.D01,2,-0.020672596826248387,45
4.A.4.a.7.I02.D01,3,-0.018757646694161804,45
4.A.4.a.7.I02.D01,4,-0.0032131542037510596,45
4.A.4.a.7.I02.D01,5,0.005094215334363713,45
4.A.4.a.7.I02.D02,5,0.022548849066699437,45
4.A.4.a.7.I02.D04,2,-0.0672300522527567,45
4.A.4.a.7.I02.D04,3,-0.03225624604361564,45
4.A.4.a.7.I02.D04,4,-0.0026434863957364007,45
4.A.4.a.7.I02.D04,5,-0.0017668314235274002,45
4.A.4.a.7.I02.D05,2,-0.0762560314223581,45
4.A.4.a.7.I02.D05,3,-0.03189191016706257,45
4.A.4.a.7.I02.D05,4,0.003533898282716175,45
4.A.4.a.7.I02.D05,5,0.018897592129483776,45
4.A.4.a.7.I02.D06,1,-0.007437192952368531,45
4.A.4.a.7.I02.D06,2,-0.018799540792039483,45
4.A.4.a.7.I02.D06,3,-0.042100575477704974,45
4.A.4.a.7.I02.D06,4,-0.009689818328758223,45
4.A.4.a.7.I02.D06,5,-0.014607695689672738,45
4.A.4.a.7.I02.D07,1,0.00509148456003612,45
4.A.4.a.7.I02.D07,2,-0.013007503802506377,45
4.A.4.a.7.I02.D07,3,-0.012465340074967034,45
4.A.4.a.7.I02.D07,4,0.01367576785649378,45
4.A.4.a.7.I02.D07,5,-0.0008295573263723081,45
4.A.4.a.7.I02.D08,4,0.012429298488541124,45
4.A.4.a.7.I02.D08,5,-0.012479828330353196,45
4.A.4.a.7.I02.D09,1,0.0005815961542070819,45
4.A.4.a.7.I02.D09,2,0.003599818486664878,45
4.A.4.a.7.I02.D09,3,-0.006381526071442674,45
4.A.4.a.7.I02.D09,4,-0.004975295478275795,45
4.A.4.a.7.I02.D09,5,-0.014654916185217986,45
4.A.4.a.7.I02.D10,1,-0.004417556388904453,45
4.A.4.a.7.I02.D10,2,-0.03099664083302793,45
4.A.4.a.7.I02.D10,3,-0.004785953554702825,45
4.A.4.a.7.I02.D10,4,0.013595979690808504,45
4.A.4.a.7.I02.D10,5,0.02012870774987263,45
4.A.4.a.7.I02.D11,4,0.026156509078935974,45
4.A.4.a.7.I02.D11,5,0.0012162289745554246,45
4.A.4.a.7.I02.D12,2,-0.02015652532532453,45
4.A.4.a.7.I02.D12,3,-0.008275041402975566,45
4.A.4.a.7.I02.D12,4,-0.017316611937803372,45
4.A.4.a.7.I02.D12,5,-0.015354438567450569,45
4.A.4.a.7.I03.D01,3,-0.042379316170085515,45
4.A.4.a.7.I03.D01,4,-0.014601420756269174,45
4.A.4.a.7.I03.D01,5,-0.009178803713285617,45
4.A.4.a.7.I03.D02,2,0.023507749669861314,45
4.A.4.a.7.I03.D02,3,0.024451097679701186,45
4.A.4.a.7.I03.D02,4,-0.014730723890775193,45
4.A.4.a.7.I03.D03,1,-0.03284408747640789,45
4.A.4.a.7.I03.D03,2,-0.021010446291544596,45
4.A.4.a.7.I03.D03,3,-0.005490151636033521,45
4.A.4.a.7.I03.D03,4,-0.01967090144069254,45
4.A.4.a.7.I03.D03,5,-0.017338093744122415,45
4.A.4.a.7.I03.D04,1,0.005634012298272004,45
4.A.4.a.7.I03.D04,2,-0.006082734237227611,45
4.A.4.a.7.I03.D04,3,-0.00016404366041755913,45
4.A.4.a.7.I03.D04,4,-0.029814627160809983,45
4.A.4.a.8.I01.D03,2,-0.008260853665989198,45
4.A.4.a.8.I01.D04,2,-0.036895014589671704,45
4.A.4.a.8.I01.D04,3,-0.03151801516650977,45
4.A.4.a.8.I01.D04,4,-0.015236771811686577,45
4.A.4.a.8.I01.D04,5,-0.04447364379517667,45
4.A.4.a.8.I01.D05,2,-0.06605392433110845,45
4.A.4.a.8.I02.D02,1,0.003043341406656274,45
4.A.4.a.8.I03.D01,1,-0.02215086157481079,45
4.A.4.a.8.I03.D01,2,0.004676452750791703,45
4.A.4.a.8.I03.D01,3,-0.02327790340040733,45
4.A.4.a.8.I03.D01,4,-0.014590950880333492,45
4.A.4.a.8.I03.D01,5,0.007267090921147134,45
4.A.4.a.8.I03.D02,1,0.011139144102230894,45
4.A.4.a.8.I03.D02,2,0.06245687252528713,45
4.A.4.a.8.I03.D03,1,0.00030831419174927316,45
4.A.4.a.8.I03.D03,2,0.013660191281533332,45
4.A.4.a.8.I03.D03,3,-0.006932742053527961,45
4.A.4.a.8.I03.D03,4,0.009359780192428668,45
4.A.4.a.8.I03.D03,5,-0.001904183189734551,45
4.A.4.a.8.I03.D04,1,-0.001911414299570225,45
4.A.4.a.8.I03.D04,2,-0.021624624679227156,45
4.A.4.a.8.I03.D04,3,-0.060560262176962205,45
4.A.4.a.8.I03.D05,1,-0.009675213025034702,45
4.A.4.a.8.I03.D05,2,-0.01593363546322256,45
4.A.4.a.8.I03.D05,3,0.0013199387436130686,45
4.A.4.a.8.I03.D05,4,-0.015710919979742482,45
4.A.4.a.8.I03.D05,5,-0.0010323316848168127,45
4.A.4.a.8.I03.D06,1,0.0032378232236391063,45
4.A.4.a.8.I03.D06,2,0.002509280473681921,45
4.A.4.a.8.I03.D06,3,-0.008289182375154929,45
4.A.4.a.8.I03.D06,4,0.011683538032804098,45
4.A.4.a.8.I03.D06,5,0.018135551372170457,45
4.A.4.b.3.I01.D01,1,0.012176702680613305,45
4.A.4.b.3.I01.D01,2,0.017703081034888074,45
4.A.4.b.3.I01.D02,1,0.0073480489040313405,45
4.A.4.b.3.I01.D02,2,0.07662945942062512,45
4.A.4.b.3.I01.D02,3,0.07616963090493843,45
4.A.4.b.3.I01.D02,4,-0.0031562978582980812,45
4.A.4.b.3.I01.D03,1,-0.015424448870650805,45
4.A.4.b.3.I01.D03,2,0.027833445528237962,45
4.A.4.b.3.I01.D04,1,0.010058946498820113,45
4.A.4.b.3.I02.D02,1,-0.006847925782868388,45
4.A.4.b.3.I02.D02,2,0.028588749278535195,45
4.A.4.b.3.I02.D02,3,0.013257981820833323,45
4.A.4.b.3.I02.D02,4,0.028065967641560864,45
4.A.4.b.3.I02.D02,5,-0.012778084879213041,45
4.A.4.b.3.I02.D04,1,0.023426256849869605,45
4.A.4.b.3.I02.D04,2,0.029937159892467792,45
4.A.4.b.3.I02.D04,3,0.002891076564435154,45
4.A.4.b.3.I02.D04,4,0.023291511399191615,45
4.A.4.b.3.I02.D04,5,0.017075922419081634,45
4.A.4.b.3.I02.D05,1,0.021088522907395862,45
4.A.4.b.3.I02.D05,2,0.01487097899295453,45
4.A.4.b.3.I02.D05,3,0.0021594073659899266,45
4.A.4.b.3.I02.D05,4,0.02228658963646362,45
4.A.4.b.3.I02.D05,5,0.03162279339096779,45
4.A.4.b.3.I02.D06,1,0.009760459487265139,45
4.A.4.b.3.I02.D06,2,0.021844174564533202,45
4.A.4.b.3.I02.D06,3,0.04362627145784188,45
4.A.4.b.3.I02.D06,4,0.0350558470814446,45
4.A.4.b.3.I02.D13,1,0.013351425567216293,45
4.A.4.b.3.I04.D01,2,0.00045814943572702166,45
4.A.4.b.3.I04.D01,3,0.01596268602346718,45
4.A.4.b.3.I04.D01,4,0.02496538688536988,45
4.A.4.b.3.I04.D01,5,0.03348748949003965,45
4.A.4.b.3.I04.D02,2,0.015970146052661734,45
4.A.4.b.3.I04.D02,3,-0.0007578028045644345,45
4.A.4.b.3.I04.D02,4,0.00011805050480565066,45
4.A.4.b.3.I04.D02,5,0.00026524943517856864,45
4.A.4.b.3.I04.D03,1,0.006334424544673346,45
4.A.4.b.3.I04.D03,2,0.01313854686619084,45
4.A.4.b.3.I04.D03,3,0.018830732891033947,45
4.A.4.b.3.I04.D03,4,-0.022248811932011194,45
4.A.4.b.3.I04.D03,5,-0.005066495598829903,45
4.A.4.b.3.I04.D04,1,-0.0059251405826268744,45
4.A.4.b.3.I04.D04,2,0.024062057312744918,45
4.A.4.b.3.I04.D04,3,0.009950068193801488,45
4.A.4.b.3.I04.D04,4,0.007760895545350384,45
4.A.4.b.3.I04.D04,5,0.025596436548625787,45
4.A.4.b.3.I04.D05,1,-0.028470874673366595,45
4.A.4.b.3.I04.D05,2,0.049365322849723274,45
4.A.4.b.3.I04.D05,3,0.0018105527043038787,45
4.A.4.b.3.I04.D05,4,-0.013699600934080892,45
4.A.4.b.3.I04.D05,5,-0.014887171516667637,45
4.A.4.b.3.I04.D07,1,0.023015121257969944,45
4.A.4.b.3.I04.D07,2,0.025370595868482775,45
4.A.4.b.3.I04.D07,3,-0.0008058247207214243,45
4.A.4.b.3.I04.D07,4,0.016703761054154987,45
4.A.4.b.3.I04.D10,1,-0.019024765607824755,45
4.A.4.b.3.I04.D10,2,-0.038931676020967,45
4.A.4.b.3.I04.D11,4,-0.0029048426921659642,45
4.A.4.b.3.I04.D11,5,-0.004350921610717361,45
4.A.4.b.3.I04.D13,1,-0.0038223756100745077,45
4.A.4.b.3.I04.D13,2,-0.006285131613016219,45
4.A.4.b.3.I04.D13,3,-0.024293828168077906,45
4.A.4.b.3.I04.D13,4,-0.006550583923562389,45
4.A.4.b.3.I04.D13,5,-0.019028354237103327,45
4.A.4.b.3.I04.D14,1,0.0038649659568372233,45
4.A.4.b.3.I04.D14,2,0.024310832350978653,45
4.A.4.b.3.I04.D14,3,-0.0404626996887064,45
4.A.4.b.3.I04.D14,4,0.006400687908472243,45
4.A.4.b.3.I04.D14,5,0.02770622947700155,45
4.A.4.b.3.I04.D16,1,-0.02473240333451996,45
4.A.4.b.3.I04.D16,2,-0.004628853501576245,45
4.A.4.b.3.I04.D16,3,-0.004141555499384001,45
4.A.4.b.3.I04.D16,4,-0.002279149288417774,45
4.A.4.b.3.I04.D16,5,-0.0043204686787729095,45
4.A.4.b.3.I04.D17,2,-0.09611654093748169,45
4.A.4.b.3.I04.D17,3,-0.09378278938169451,45
4.A.4.b.3.I04.D17,4,-0.05977882357430267,45
4.A.4.b.3.I04.D17,5,-0.04370501614793348,45
4.A.4.b.3.I04.D18,1,0.011293150570832267,45
4.A.4.b.3.I04.D18,2,-0.01958830634539823,45
4.A.4.b.3.I04.D18,3,0.014369342778421973,45
4.A.4.b.3.I04.D18,4,-0.004667221184629636,45
4.A.4.b.3.I04.D18,5,-0.0046649812392725015,45
4.A.4.b.3.I04.D19,2,-0.023355718379367518,45
4.A.4.b.3.I04.D19,3,-0.003393995386846893,45
4.A.4.b.3.I04.D19,4,-0.018680237796913395,45
4.A.4.b.3.I04.D19,5,-0.009987973998487266,45
4.A.4.b.3.I04.D20,1,-0.011345096511938104,45
4.A.4.b.3.I04.D20,2,-0.021353705541812137,45
4.A.4.b.3.I04.D20,3,0.004903612042012512,45
4.A.4.b.3.I04.D20,4,-0.005459185673909802,45
4.A.4.b.3.I04.D20,5,0.00019545337472249834,45
4.A.4.b.3.I05.D01,1,-0.03453063045703364,45
4.A.4.b.3.I05.D01,2,0.001502662230096706,45
4.A.4.b.3.I05.D01,3,0.000774149157409646,45
4.A.4.b.3.I05.D01,4,-0.03172076797091829,45
4.A.4.b.3.I05.D01,5,-0.04727347409669021,45
4.A.4.b.3.I05.D02,1,0.0034240604540316595,45
4.A.4.b.3.I05.D02,2,0.00755292240861778,45
4.A.4.b.3.I05.D02,3,-0.001281914425420512,45
4.A.4.b.3.I05.D02,4,-0.010341059075923987,45
4.A.4.b.3.I05.D02,5,-0.0051506344348311445,45
4.A.4.b.3.I05.D03,1,0.07641069950741236,45
4.A.4.b.3.I05.D03,2,0.015602001835164527,45
4.A.4.b.3.I05.D03,3,0.05310070808871883,45
4.A.4.b.3.I05.D03,4,0.037056960406669115,45
4.A.4.b.3.I05.D03,5,0.009182483669600462,45
4.A.4.b.3.I05.D04,1,0.03522901009578763,45
4.A.4.b.3.I05.D04,2,-0.0031049986792167613,45
4.A.4.b.3.I05.D04,3,-0.002252651935033461,45
4.A.4.b.3.I05.D04,4,-0.009239331280944521,45
4.A.4.b.3.I05.D04,5,0.007723791448035018,45
4.A.4.b.3.I05.D05,1,0.024662752287109232,45
4.A.4.b.3.I05.D06,1,0.0033755026322342093,45
4.A.4.b.3.I05.D06,5,-0.0020949121540953194,45
4.A.4.b.3.I05.D07,1,-0.0032196393689370465,45
4.A.4.b.3.I05.D07,2,0.013594769209906165,45
4.A.4.b.3.I05.D07,3,0.01317629963233889,45
4.A.4.b.3.I05.D07,4,-0.024489786586612668,45
4.A.4.b.3.I06.D02,1,0.003844641441555857,45
4.A.4.b.3.I06.D05,1,-0.012516283397718053,45
4.A.4.b.3.I06.D05,2,0.044163333209701665,45
4.A.4.b.3.I06.D07,1,0.007778692545284365,45
4.A.4.b.3.I06.D08,1,0.02174423976034074,45
4.A.4.b.3.I06.D08,2,0.0030828694210436984,45
4.A.4.b.3.I06.D08,3,0.023315086740574135,45
4.A.4.b.3.I06.D08,4,-0.008018841294655686,45
4.A.4.b.3.I06.D08,5,0.009055502080281283,45
4.A.4.b.3.I06.D11,2,0.02275091257546023,45
4.A.4.b.4.I01.D01,2,-0.017946559336192436,45
4.A.4.b.4.I01.D02,2,0.00844692049723683,45
4.A.4.b.4.I01.D02,3,0.006277341908700566,45
4.A.4.b.4.I01.D02,4,-0.009428593163698217,45
4.A.4.b.4.I01.D02,5,0.00012938914514382867,45
4.A.4.b.4.I01.D04,1,-0.026519306653646647,45
4.A.4.b.4.I01.D04,2,-0.028036090522587306,45
4.A.4.b.4.I01.D04,3,-0.0034697611519011727,45
4.A.4.b.4.I01.D04,4,-0.03118681964207071,45
4.A.4.b.4.I01.D04,5,-0.006484727923031336,45
4.A.4.b.4.I01.D05,2,0.012327927061886092,45
4.A.4.b.4.I01.D05,3,0.005007742548268727,45
4.A.4.b.4.I01.D05,4,-0.004209114235932349,45
4.A.4.b.4.I01.D05,5,0.009514969363180435,45
4.A.4.b.4.I01.D07,1,0.1910887109601976,45
4.A.4.b.4.I01.D07,2,0.01615129455734035,45
4.A.4.b.4.I01.D07,3,0.05537080572588397,45
4.A.4.b.4.I01.D07,4,0.03776678724369216,45
4.A.4.b.4.I01.D07,5,0.0095536793013223,45
4.A.4.b.4.I01.D08,1,-0.007638111459254692,45
4.A.4.b.4.I01.D08,2,0.008884665284215665,45
4.A.4.b.4.I01.D08,3,0.0008049824845281934,45
4.A.4.b.4.I01.D08,4,0.006506444822549242,45
4.A.4.b.4.I01.D08,5,0.017398865946541626,45
4.A.4.b.4.I01.D09,2,-0.07695147003191166,45
4.A.4.b.4.I01.D09,3,-0.0314161446199716,45
4.A.4.b.4.I01.D09,4,0.00348911870107191,45
4.A.4.b.4.I01.D09,5,0.018990723589733693,45
4.A.4.b.4.I01.D10,1,0.06560613684096854,45
4.A.4.b.4.I01.D10,2,-0.0030813236086196646,45
4.A.4.b.4.I01.D10,3,0.020105862594244916,45
4.A.4.b.4.I01.D10,4,0.003644059532100763,45
4.A.4.b.4.I01.D10,5,0.022155549373513148,45
4.A.4.b.4.I01.D11,2,0.005693481377822627,45
4.A.4.b.4.I01.D12,1,0.009078401681861954,45
4.A.4.b.4.I01.D12,2,0.015621935653355276,45
4.A.4.b.4.I01.D12,3,0.014344830561528566,45
4.A.4.b.4.I01.D12,4,0.01789198011264386,45
4.A.4.b.4.I01.D12,5,-0.0034006610549805255,45
4.A.4.b.4.I01.D13,1,-0.017808109629142678,45
4.A.4.b.4.I01.D13,2,-0.010175244153657557,45
4.A.4.b.4.I01.D13,3,-0.01462564813810398,45
4.A.4.b.4.I01.D13,4,-0.007615922336050979,45
4.A.4.b.4.I01.D13,5,-0.0034167900211944545,45
4.A.4.b.4.I01.D14,1,-0.00019116844941288605,45
4.A.4.b.4.I01.D14,2,0.013264948175686655,45
4.A.4.b.4.I01.D14,3,0.021040854216554127,45
4.A.4.b.4.I01.D14,4,0.02746903491804388,45
4.A.4.b.4.I01.D16,1,-0.0271077413959996,45
4.A.4.b.4.I01.D16,2,0.04541228810976987,45
4.A.4.b.4.I01.D16,3,0.010182543427412734,45
4.A.4.b.4.I01.D16,4,-0.007397367200381931,45
4.A.4.b.4.I01.D16,5,-0.011676058172602168,45
4.A.4.b.4.I01.D18,1,0.01951162305539205,45
4.A.4.b.4.I01.D18,3,-0.001846152351828266,45
4.A.4.b.4.I01.D18,4,0.02145585269577327,45
4.A.4.b.4.I01.D18,5,0.019997134868394006,45
4.A.4.b.4.I01.D19,1,-0.0185295932118148,45
4.A.4.b.4.I01.D19,2,-0.03157607413927255,45
4.A.4.b.4.I01.D19,3,-0.006853416643027474,45
4.A.4.b.4.I01.D19,4,-0.009520938425433443,45
4.A.4.b.4.I01.D19,5,-0.0023065217462931993,45
4.A.4.b.4.I02.D01,1,-0.0050304103327926605,45
4.A.4.b.4.I02.D01,2,0.012506945313218356,45
4.A.4.b.4.I02.D01,3,-0.0016499348451861264,45
4.A.4.b.4.I02.D01,4,-0.002117745605559,45
4.A.4.b.4.I02.D01,5,-0.0020681567039045746,45
4.A.4.b.4.I03.D01,1,-0.031316163086222454,45
4.A.4.b.4.I03.D01,2,-0.0022952542819772914,45
4.A.4.b.4.I03.D01,3,-0.02676257236452707,45
4.A.4.b.4.I03.D01,4,-0.0033643645394608674,45
4.A.4.b.4.I03.D01,5,-0.02914541367833756,45
4.A.4.b.4.I03.D02,1,-0.023447494633945215,45
4.A.4.b.4.I03.D02,2,-0.023886348378735527,45
4.A.4.b.4.I03.D02,3,0.014118278002579683,45
4.A.4.b.4.I03.D02,4,-0.011420761849875172,45
4.A.4.b.4.I03.D02,5,-0.00954116528865008,45
4.A.4.b.4.I03.D04,1,0.022741584052636737,45
4.A.4.b.4.I03.D04,2,0.02474573705331219,45
4.A.4.b.4.I03.D05,1,-0.030780938817188182,45
4.A.4.b.4.I03.D05,2,-0.021630500390724904,45
4.A.4.b.4.I03.D05,3,-0.016519441663959078,45
4.A.4.b.4.I03.D05,4,-0.010351185723281676,45
4.A.4.b.4.I03.D05,5,-0.011546454594346672,45
4.A.4.b.4.I06.D03,2,-0.0238088183683114,45
4.A.4.b.4.I06.D03,3,-0.011370123505614492,45
4.A.4.b.4.I06.D03,4,0.0075135214895847326,45
4.A.4.b.4.I06.D03,5,0.002434241519851901,45
4.A.4.b.4.I06.D04,1,0.15096858757540718,45
4.A.4.b.4.I06.D04,2,0.013282096252820287,45
4.A.4.b.4.I06.D04,3,0.04652508491150688,45
4.A.4.b.4.I06.D04,4,0.029920521396049927,45
4.A.4.b.4.I06.D04,5,0.008515968861990738,45
4.A.4.b.4.I06.D07,1,0.0787732860445518,45
4.A.4.b.4.I06.D07,2,0.01540245769440944,45
4.A.4.b.4.I06.D07,3,0.051630274814500735,45
4.A.4.b.4.I06.D07,4,0.034676634539608675,45
4.A.4.b.4.I06.D07,5,0.010903822401647932,45
4.A.4.b.4.I06.D08,1,0.08729243060833769,45
4.A.4.b.4.I06.D08,2,0.02621042425045114,45
4.A.4.b.4.I06.D09,5,0.03826227729408701,45
4.A.4.b.4.I06.D10,1,0.2094241191482743,45
4.A.4.b.4.I06.D10,2,0.022372962815265757,45
4.A.4.b.4.I06.D10,3,0.011910436301149312,45
4.A.4.b.4.I06.D10,4,-0.012323252678093807,45
4.A.4.b.4.I06.D10,5,0.012828096417364761,45
4.A.4.b.4.I07.D02,1,-0.051195572031761415,45
4.A.4.b.4.I07.D02,2,-0.10276303192703341,45
4.A.4.b.4.I07.D02,3,-0.0962844868216161,45
4.A.4.b.4.I07.D02,4,-0.06368225975207135,45
4.A.4.b.4.I07.D02,5,-0.04588366840360502,45
4.A.4.b.4.I07.D04,3,0.005182311101225606,45
4.A.4.b.4.I07.D04,4,-0.006330340077166792,45
4.A.4.b.4.I07.D04,5,-0.0027940967864881613,45
4.A.4.b.4.I08.D01,2,0.015396884421099379,45
4.A.4.b.4.I08.D01,3,0.013500497966843023,45
4.A.4.b.4.I08.D01,4,-0.01612237422996149,45
4.A.4.b.4.I08.D01,5,0.0018151719241790167,45
4.A.4.b.4.I08.D02,2,0.00453973069622996,45
4.A.4.b.4.I08.D02,3,0.011653356935138528,45
4.A.4.b.4.I08.D02,4,-0.035951903160849924,45
4.A.4.b.4.I08.D02,5,0.006749590260144722,45
4.A.4.b.4.I08.D03,1,-0.025762570708767578,45
4.A.4.b.4.I08.D03,2,0.007770232205696202,45
