dwa_id,seniority_group,gamma_hat_Post,E_k_Theory
4.A.4.a.6.I03.D09,1,0.003138282833624145,0.3125
4.A.4.a.6.I03.D09,2,-0.009611347568327586,0.3125
4.A.4.a.6.I03.D09,3,-0.024735270780724558,0.3125
4.A.4.a.6.I03.D09,4,0.026899189347137628,0.3125
4.A.4.a.6.I03.D09,5,0.01678763086716885,0.3125
4.A.4.a.6.I03.D10,1,-0.06542675324877956,0.35294117647058826
4.A.4.a.6.I03.D10,2,-0.023110191799393942,0.35294117647058826
4.A.4.a.6.I03.D10,3,0.06088093515634953,0.35294117647058826
4.A.4.a.6.I03.D10,4,0.017922721626831496,0.35294117647058826
4.A.4.a.6.I03.D10,5,0.012729444224230238,0.35294117647058826
4.A.4.a.6.I03.D11,1,-0.02064938561723439,0.16666666666666666
4.A.4.a.6.I03.D11,2,-0.012159495846133761,0.16666666666666666
4.A.4.a.6.I03.D11,3,0.06015851408486038,0.16666666666666666
4.A.4.a.6.I03.D12,1,-0.018268251041578882,0.3076923076923077
4.A.4.a.6.I03.D12,2,0.00874960019513921,0.3076923076923077
4.A.4.a.6.I03.D12,3,-0.015380612965951843,0.3076923076923077
4.A.4.a.6.I03.D12,4,-0.01785516527444135,0.3076923076923077
4.A.4.a.6.I03.D12,5,-0.0013370449972003537,0.3076923076923077
4.A.4.a.7.I01.D02,2,-0.13413855866609067,0.4166666666666667
4.A.4.a.7.I01.D02,3,-0.05368176201471362,0.4166666666666667
4.A.4.a.7.I01.D02,4,0.009081226048764744,0.4166666666666667
4.A.4.a.7.I01.D02,5,0.03482105343728054,0.4166666666666667
4.A.4.a.7.I02.D01,2,-0.03880317865207702,0.5
4.A.4.a.7.I02.D01,3,-0.03552054307736393,0.5
4.A.4.a.7.I02.D01,4,-0.004688310460244473,0.5
4.A.4.a.7.I02.D01,5,0.007849497754475247,0.5
4.A.4.a.7.I02.D02,5,0.03239662939852116,0.6666666666666666
4.A.4.a.7.I02.D04,2,-0.1183930797678666,0.5
4.A.4.a.7.I02.D04,3,-0.0569858758594474,0.5
4.A.4.a.7.I02.D04,4,-0.003431723719734084,0.5
4.A.4.a.7.I02.D04,5,-0.001433068145765329,0.5
4.A.4.a.7.I02.D05,2,-0.13305003694926618,0.5
4.A.4.a.7.I02.D05,3,-0.053982958221897005,0.5
4.A.4.a.7.I02.D05,4,0.00937746022542824,0.5
4.A.4.a.7.I02.D05,5,0.034665214499040475,0.5
4.A.4.a.7.I02.D06,1,-0.010275574295438085,0.5
4.A.4.a.7.I02.D06,2,-0.03599722730979457,0.5
4.A.4.a.7.I02.D06,3,-0.07627559861279395,0.5
4.A.4.a.7.I02.D06,4,-0.02054563712586195,0.5
4.A.4.a.7.I02.D06,5,-0.03211546044617221,0.5
4.A.4.a.7.I02.D07,1,0.010809455669784009,0.5
4.A.4.a.7.I02.D07,2,-0.02204982944009644,0.5
4.A.4.a.7.I02.D07,3,-0.02265062585967815,0.5
4.A.4.a.7.I02.D07,4,0.02352862111404485,0.5
4.A.4.a.7.I02.D07,5,-0.0048711534501598595,0.5
4.A.4.a.7.I02.D08,4,0.02577013928232848,0.5
4.A.4.a.7.I02.D08,5,-0.01719683725132311,0.5
4.A.4.a.7.I02.D09,1,0.0040404248559691835,0.375
4.A.4.a.7.I02.D09,2,0.005042438302992718,0.375
4.A.4.a.7.I02.D09,3,-0.011557794603344896,0.375
4.A.4.a.7.I02.D09,4,-0.005042744897402634,0.375
4.A.4.a.7.I02.D09,5,-0.021318967610341754,0.375
4.A.4.a.7.I02.D10,1,-0.008546414804384096,0.5
4.A.4.a.7.I02.D10,2,-0.05668703625234447,0.5
4.A.4.a.7.I02.D10,3,-0.0055593132108805905,0.5
4.A.4.a.7.I02.D10,4,0.028069885793434095,0.5
4.A.4.a.7.I02.D10,5,0.03702348077681823,0.5
4.A.4.a.7.I02.D11,4,0.048873908773695816,0.375
4.A.4.a.7.I02.D11,5,0.0053249337786266705,0.375
4.A.4.a.7.I02.D12,2,-0.033740480317322866,0.4166666666666667
4.A.4.a.7.I02.D12,3,-0.0064114260855329015,0.4166666666666667
4.A.4.a.7.I02.D12,4,-0.02726566917338213,0.4166666666666667
4.A.4.a.7.I02.D12,5,-0.024309164230139402,0.4166666666666667
4.A.4.a.7.I03.D01,3,-0.07452437499651766,0.3333333333333333
4.A.4.a.7.I03.D01,4,-0.02626217882024404,0.3333333333333333
4.A.4.a.7.I03.D01,5,-0.014393386823938934,0.3333333333333333
4.A.4.a.7.I03.D02,2,0.04149540417239406,0.5
4.A.4.a.7.I03.D02,3,0.034159633851905485,0.5
4.A.4.a.7.I03.D02,4,-0.021022387652246476,0.5
4.A.4.a.7.I03.D03,1,-0.06049593018522868,0.0
4.A.4.a.7.I03.D03,2,-0.040061951715022,0.0
4.A.4.a.7.I03.D03,3,-0.009087379871761022,0.0
4.A.4.a.7.I03.D03,4,-0.040235290835605536,0.0
4.A.4.a.7.I03.D03,5,-0.03746997033860197,0.0
4.A.4.a.7.I03.D04,1,0.00870921027152299,0.16666666666666666
4.A.4.a.7.I03.D04,2,-0.012996988039584365,0.16666666666666666
4.A.4.a.7.I03.D04,3,-0.008767707021350641,0.16666666666666666
4.A.4.a.7.I03.D04,4,-0.058940210759733914,0.16666666666666666
4.A.4.a.8.I01.D03,2,-0.013843472005034456,0.42857142857142855
4.A.4.a.8.I01.D04,2,-0.04863688397858653,0.5909090909090909
4.A.4.a.8.I01.D04,3,-0.03823925843530097,0.5909090909090909
4.A.4.a.8.I01.D04,4,-0.02479993018150469,0.5909090909090909
4.A.4.a.8.I01.D04,5,-0.07068991136041891,0.5909090909090909
4.A.4.a.8.I01.D05,2,-0.08794545948019732,0.15
4.A.4.a.8.I02.D02,1,-0.0017132050665038354,0.11764705882352941
4.A.4.a.8.I03.D01,1,-0.036920253235278394,0.5
4.A.4.a.8.I03.D01,2,0.00750645637303796,0.5
4.A.4.a.8.I03.D01,3,-0.0393062204356645,0.5
4.A.4.a.8.I03.D01,4,-0.024943002201822453,0.5
4.A.4.a.8.I03.D01,5,0.009794189272426684,0.5
4.A.4.a.8.I03.D02,1,0.019411835336774808,0.9
4.A.4.a.8.I03.D02,2,0.08833904069187044,0.9
4.A.4.a.8.I03.D03,1,0.001085867611162229,0.6071428571428571
4.A.4.a.8.I03.D03,2,0.026236384304737896,0.6071428571428571
4.A.4.a.8.I03.D03,3,-0.013094993968878733,0.6071428571428571
4.A.4.a.8.I03.D03,4,0.014493955074659072,0.6071428571428571
4.A.4.a.8.I03.D03,5,-0.009163705501521506,0.6071428571428571
4.A.4.a.8.I03.D04,1,-0.005098199590906082,0.08333333333333333
4.A.4.a.8.I03.D04,2,-0.04054071907000719,0.08333333333333333
4.A.4.a.8.I03.D04,3,-0.12485435927119354,0.08333333333333333
4.A.4.a.8.I03.D05,1,-0.016919377686050657,0.44
4.A.4.a.8.I03.D05,2,-0.029927098907057154,0.44
4.A.4.a.8.I03.D05,3,0.004664299818791264,0.44
4.A.4.a.8.I03.D05,4,-0.023584123936552622,0.44
4.A.4.a.8.I03.D05,5,-0.0031883926534731224,0.44
4.A.4.a.8.I03.D06,1,0.002691084905811996,0.6111111111111112
4.A.4.a.8.I03.D06,2,0.00538042990306395,0.6111111111111112
4.A.4.a.8.I03.D06,3,-0.01233389161001406,0.6111111111111112
4.A.4.a.8.I03.D06,4,0.021249410962399625,0.6111111111111112
4.A.4.a.8.I03.D06,5,0.032586492678697315,0.6111111111111112
4.A.4.b.3.I01.D01,1,0.02097725780772293,0.0
4.A.4.b.3.I01.D01,2,0.03289363558758997,0.0
4.A.4.b.3.I01.D02,1,0.021487666635155608,0.2
4.A.4.b.3.I01.D02,2,0.13795679249004508,0.2
4.A.4.b.3.I01.D02,3,0.130966384023951,0.2
4.A.4.b.3.I01.D02,4,-0.010277652267180575,0.2
4.A.4.b.3.I01.D03,1,-0.028198865757568446,0.20833333333333334
4.A.4.b.3.I01.D03,2,0.049132704583627534,0.20833333333333334
4.A.4.b.3.I01.D04,1,0.018013092994902478,0.021739130434782608
4.A.4.b.3.I02.D02,1,-0.010887588219983627,0.38
4.A.4.b.3.I02.D02,2,0.05255793632697655,0.38
4.A.4.b.3.I02.D02,3,0.026637945970762935,0.38
4.A.4.b.3.I02.D02,4,0.06199341603903864,0.38
4.A.4.b.3.I02.D02,5,-0.0196520691146411,0.38
4.A.4.b.3.I02.D04,1,0.04213723460479232,0.34210526315789475
4.A.4.b.3.I02.D04,2,0.05096641009031241,0.34210526315789475
4.A.4.b.3.I02.D04,3,0.012446378247571277,0.34210526315789475
4.A.4.b.3.I02.D04,4,0.048934859317411344,0.34210526315789475
4.A.4.b.3.I02.D04,5,0.032570142099870227,0.34210526315789475
4.A.4.b.3.I02.D05,1,0.04100523769586638,0.06944444444444445
4.A.4.b.3.I02.D05,2,0.02699672880388769,0.06944444444444445
4.A.4.b.3.I02.D05,3,0.003582994056210216,0.06944444444444445
4.A.4.b.3.I02.D05,4,0.04015561570246304,0.06944444444444445
4.A.4.b.3.I02.D05,5,0.05640931759558619,0.06944444444444445
4.A.4.b.3.I02.D06,1,0.019709705858152914,0.23076923076923078
4.A.4.b.3.I02.D06,2,0.04136141259771185,0.23076923076923078
4.A.4.b.3.I02.D06,3,0.08350918486170472,0.23076923076923078
4.A.4.b.3.I02.D06,4,0.05332964386791917,0.23076923076923078
4.A.4.b.3.I02.D13,1,0.02507873830928205,0.25
4.A.4.b.3.I04.D01,2,-0.001206927863307387,0.2692307692307692
4.A.4.b.3.I04.D01,3,0.031800504365029014,0.2692307692307692
4.A.4.b.3.I04.D01,4,0.048420777399836336,0.2692307692307692
4.A.4.b.3.I04.D01,5,0.06093603568032827,0.2692307692307692
4.A.4.b.3.I04.D02,2,0.026163356778184828,0.26
4.A.4.b.3.I04.D02,3,-0.0004126363463994018,0.26
4.A.4.b.3.I04.D02,4,0.003030722692773154,0.26
4.A.4.b.3.I04.D02,5,0.0012470679574013005,0.26
4.A.4.b.3.I04.D03,1,0.015021737958733093,0.1
4.A.4.b.3.I04.D03,2,0.025273242438157182,0.1
4.A.4.b.3.I04.D03,3,0.035026363614632745,0.1
4.A.4.b.3.I04.D03,4,-0.03763667268937256,0.1
4.A.4.b.3.I04.D03,5,-0.02228445825374001,0.1
4.A.4.b.3.I04.D04,1,-0.010050813320859905,0.34615384615384615
4.A.4.b.3.I04.D04,2,0.04308946119975597,0.34615384615384615
4.A.4.b.3.I04.D04,3,0.013751061693323002,0.34615384615384615
4.A.4.b.3.I04.D04,4,0.013875389470621752,0.34615384615384615
4.A.4.b.3.I04.D04,5,0.03884179235451728,0.34615384615384615
4.A.4.b.3.I04.D05,1,-0.04939718379124339,0.2857142857142857
4.A.4.b.3.I04.D05,2,0.08923554178073137,0.2857142857142857
4.A.4.b.3.I04.D05,3,0.0035340555247268188,0.2857142857142857
4.A.4.b.3.I04.D05,4,-0.024372422193711274,0.2857142857142857
4.A.4.b.3.I04.D05,5,-0.025809611440495303,0.2857142857142857
4.A.4.b.3.I04.D07,1,0.030276590081044316,0.1875
4.A.4.b.3.I04.D07,2,0.03753532584192477,0.1875
4.A.4.b.3.I04.D07,3,0.013437912767115883,0.1875
4.A.4.b.3.I04.D07,4,0.03265777245068775,0.1875
4.A.4.b.3.I04.D10,1,-0.034462014435422274,0.125
4.A.4.b.3.I04.D10,2,-0.07334996980944997,0.125
4.A.4.b.3.I04.D11,4,-0.010197117058877672,0.3333333333333333
4.A.4.b.3.I04.D11,5,-0.012947107426933002,0.3333333333333333
4.A.4.b.3.I04.D13,1,-0.005942289191794703,0.0
4.A.4.b.3.I04.D13,2,-0.008818580315478185,0.0
4.A.4.b.3.I04.D13,3,-0.04076537063077565,0.0
4.A.4.b.3.I04.D13,4,-0.013174148318785411,0.0
4.A.4.b.3.I04.D13,5,-0.0462220077050323,0.0
4.A.4.b.3.I04.D14,1,0.0015285821333793496,0.0
4.A.4.b.3.I04.D14,2,0.04987199628241954,0.0
4.A.4.b.3.I04.D14,3,-0.061351379359496305,0.0
4.A.4.b.3.I04.D14,4,0.012494798955689786,0.0
4.A.4.b.3.I04.D14,5,0.0485935126726691,0.0
4.A.4.b.3.I04.D16,1,-0.0397745944090997,0.32432432432432434
4.A.4.b.3.I04.D16,2,-0.007040465680758657,0.32432432432432434
4.A.4.b.3.I04.D16,3,-0.004578858498394785,0.32432432432432434
4.A.4.b.3.I04.D16,4,-0.002402049097657542,0.32432432432432434
4.A.4.b.3.I04.D16,5,-0.006788313352249462,0.32432432432432434
4.A.4.b.3.I04.D17,2,-0.15451452122651702,0.375
4.A.4.b.3.I04.D17,3,-0.15445434633616065,0.375
4.A.4.b.3.I04.D17,4,-0.09734045896335208,0.375
4.A.4.b.3.I04.D17,5,-0.07163643074267644,0.375
4.A.4.b.3.I04.D18,1,0.022595571200934562,0.25
4.A.4.b.3.I04.D18,2,-0.03781877970987727,0.25
4.A.4.b.3.I04.D18,3,0.02480501972430063,0.25
4.A.4.b.3.I04.D18,4,-0.008126855350792613,0.25
4.A.4.b.3.I04.D18,5,-0.006784230160331133,0.25
4.A.4.b.3.I04.D19,2,-0.04370478557053249,0.21428571428571427
4.A.4.b.3.I04.D19,3,-0.004017720954095043,0.21428571428571427
4.A.4.b.3.I04.D19,4,-0.03556938693448824,0.21428571428571427
4.A.4.b.3.I04.D19,5,-0.023349838120566964,0.21428571428571427
4.A.4.b.3.I04.D20,1,-0.018679848062027295,0.13333333333333333
4.A.4.b.3.I04.D20,2,-0.03885034079217245,0.13333333333333333
4.A.4.b.3.I04.D20,3,0.01855564332796715,0.13333333333333333
4.A.4.b.3.I04.D20,4,-0.007339480845761189,0.13333333333333333
4.A.4.b.3.I04.D20,5,-0.004966051021702275,0.13333333333333333
4.A.4.b.3.I05.D01,1,-0.05863444542132106,0.15
4.A.4.b.3.I05.D01,2,0.003795690264949401,0.15
4.A.4.b.3.I05.D01,3,-0.0036615257202605492,0.15
4.A.4.b.3.I05.D01,4,-0.0548321674455368,0.15
4.A.4.b.3.I05.D01,5,-0.08535993210468604,0.15
4.A.4.b.3.I05.D02,1,0.009399690000828574,0.03333333333333333
4.A.4.b.3.I05.D02,2,0.015193912393271006,0.03333333333333333
4.A.4.b.3.I05.D02,3,-0.0006628421185342683,0.03333333333333333
4.A.4.b.3.I05.D02,4,-0.017724999750251616,0.03333333333333333
4.A.4.b.3.I05.D02,5,-0.007912609366368933,0.03333333333333333
4.A.4.b.3.I05.D03,1,0.11459201361095281,0.4
4.A.4.b.3.I05.D03,2,0.027337480574043792,0.4
4.A.4.b.3.I05.D03,3,0.09257691412656799,0.4
4.A.4.b.3.I05.D03,4,0.06178905309544461,0.4
4.A.4.b.3.I05.D03,5,0.014584376189837326,0.4
4.A.4.b.3.I05.D04,1,0.03215169802826787,0.53125
4.A.4.b.3.I05.D04,2,-0.009530966909492176,0.53125
4.A.4.b.3.I05.D04,3,-0.006134578859993542,0.53125
4.A.4.b.3.I05.D04,4,-0.017401528789780817,0.53125
4.A.4.b.3.I05.D04,5,0.011758547656679212,0.53125
4.A.4.b.3.I05.D05,1,0.043312924905231365,0.1
4.A.4.b.3.I05.D06,1,0.007340776958510722,0.038461538461538464
4.A.4.b.3.I05.D06,5,-0.0037176437280223395,0.038461538461538464
4.A.4.b.3.I05.D07,1,-0.0004417171742514339,0.4166666666666667
4.A.4.b.3.I05.D07,2,0.027871304537678308,0.4166666666666667
4.A.4.b.3.I05.D07,3,0.025516746639457646,0.4166666666666667
4.A.4.b.3.I05.D07,4,-0.039666406858160905,0.4166666666666667
4.A.4.b.3.I06.D02,1,0.005313370311476724,0.0
4.A.4.b.3.I06.D05,1,-0.028215742399903352,0.15789473684210525
4.A.4.b.3.I06.D05,2,0.08199395920053745,0.15789473684210525
4.A.4.b.3.I06.D07,1,0.017211095178962466,0.0
4.A.4.b.3.I06.D08,1,0.039916638552999706,0.2719298245614035
4.A.4.b.3.I06.D08,2,0.006939057889909838,0.2719298245614035
4.A.4.b.3.I06.D08,3,0.04187505204238243,0.2719298245614035
4.A.4.b.3.I06.D08,4,-0.012590125799806779,0.2719298245614035
4.A.4.b.3.I06.D08,5,0.009962848743310077,0.2719298245614035
4.A.4.b.3.I06.D11,2,0.04039690526311804,0.3125
4.A.4.b.4.I01.D01,2,-0.029657685973490278,0.07142857142857142
4.A.4.b.4.I01.D02,2,0.013065163695065607,0.2857142857142857
4.A.4.b.4.I01.D02,3,0.01302692977848442,0.2857142857142857
4.A.4.b.4.I01.D02,4,-0.013652861372224049,0.2857142857142857
4.A.4.b.4.I01.D02,5,0.0030056621351066655,0.2857142857142857
4.A.4.b.4.I01.D04,1,-0.04361063407450763,0.25
4.A.4.b.4.I01.D04,2,-0.051291260860545855,0.25
4.A.4.b.4.I01.D04,3,-0.0016852892122789767,0.25
4.A.4.b.4.I01.D04,4,-0.05158702334835328,0.25
4.A.4.b.4.I01.D04,5,-0.014488973586324764,0.25
4.A.4.b.4.I01.D05,2,0.025219179035727412,0.0
4.A.4.b.4.I01.D05,3,0.01310543386555769,0.0
4.A.4.b.4.I01.D05,4,-0.004446496455078937,0.0
4.A.4.b.4.I01.D05,5,0.015109536572085377,0.0
4.A.4.b.4.I01.D07,1,0.2957664837407034,0.6071428571428571
4.A.4.b.4.I01.D07,2,0.028765017513429747,0.6071428571428571
4.A.4.b.4.I01.D07,3,0.09650298448229375,0.6071428571428571
4.A.4.b.4.I01.D07,4,0.06290574665010412,0.6071428571428571
4.A.4.b.4.I01.D07,5,0.01514627000488501,0.6071428571428571
4.A.4.b.4.I01.D08,1,-0.011316823431129778,0.2692307692307692
4.A.4.b.4.I01.D08,2,0.01699263329213419,0.2692307692307692
4.A.4.b.4.I01.D08,3,0.001454331363999515,0.2692307692307692
4.A.4.b.4.I01.D08,4,0.01263003903311328,0.2692307692307692
4.A.4.b.4.I01.D08,5,0.02552702218769462,0.2692307692307692
4.A.4.b.4.I01.D09,2,-0.13405897532783861,0.0
4.A.4.b.4.I01.D09,3,-0.05298669168457049,0.0
4.A.4.b.4.I01.D09,4,0.009428114672337262,0.0
4.A.4.b.4.I01.D09,5,0.03488037874174708,0.0
4.A.4.b.4.I01.D10,1,0.07772722449361939,0.325
4.A.4.b.4.I01.D10,2,-0.012500322252469427,0.325
4.A.4.b.4.I01.D10,3,0.03733063812246382,0.325
4.A.4.b.4.I01.D10,4,0.009264776095547881,0.325
4.A.4.b.4.I01.D10,5,0.04156840688780647,0.325
4.A.4.b.4.I01.D11,2,0.012999200047444735,0.1875
4.A.4.b.4.I01.D12,1,0.018478801107716086,0.07142857142857142
4.A.4.b.4.I01.D12,2,0.02540814415590809,0.07142857142857142
4.A.4.b.4.I01.D12,3,0.026082856759757283,0.07142857142857142
4.A.4.b.4.I01.D12,4,0.0351486012020253,0.07142857142857142
4.A.4.b.4.I01.D12,5,-0.0022099994061272198,0.07142857142857142
4.A.4.b.4.I01.D13,1,-0.028955344263312897,0.30597014925373134
4.A.4.b.4.I01.D13,2,-0.017153190824037327,0.30597014925373134
4.A.4.b.4.I01.D13,3,-0.02434500468240948,0.30597014925373134
4.A.4.b.4.I01.D13,4,-0.01152656155115509,0.30597014925373134
4.A.4.b.4.I01.D13,5,-0.005158507150772372,0.30597014925373134
4.A.4.b.4.I01.D14,1,0.0022798736203489497,0.24324324324324326
4.A.4.b.4.I01.D14,2,0.02362548782267869,0.24324324324324326
4.A.4.b.4.I01.D14,3,0.04182138541994975,0.24324324324324326
4.A.4.b.4.I01.D14,4,0.0458256961490084,0.24324324324324326
4.A.4.b.4.I01.D16,1,-0.04715932364659832,0.42857142857142855
4.A.4.b.4.I01.D16,2,0.08227520552901976,0.42857142857142855
4.A.4.b.4.I01.D16,3,0.018200164164524142,0.42857142857142855
4.A.4.b.4.I01.D16,4,-0.011439961971996182,0.42857142857142855
4.A.4.b.4.I01.D16,5,-0.021043279704899595,0.42857142857142855
4.A.4.b.4.I01.D18,1,0.03793309839772633,0.3490566037735849
4.A.4.b.4.I01.D18,3,-0.006410923774420867,0.3490566037735849
4.A.4.b.4.I01.D18,4,0.03950204427657923,0.3490566037735849
4.A.4.b.4.I01.D18,5,0.039016858516919044,0.3490566037735849
4.A.4.b.4.I01.D19,1,-0.030763446335959992,0.16666666666666666
4.A.4.b.4.I01.D19,2,-0.0530749997824026,0.16666666666666666
4.A.4.b.4.I01.D19,3,-0.009901861236327976,0.16666666666666666
4.A.4.b.4.I01.D19,4,-0.014926165334238739,0.16666666666666666
4.A.4.b.4.I01.D19,5,-0.007835033107551334,0.16666666666666666
4.A.4.b.4.I02.D01,1,-0.007332585743485344,0.1
4.A.4.b.4.I02.D01,2,0.02608537503961916,0.1
4.A.4.b.4.I02.D01,3,-0.002533392425472714,0.1
4.A.4.b.4.I02.D01,4,-0.0027867904412044752,0.1
4.A.4.b.4.I02.D01,5,-7.134008924574039e-05,0.1
4.A.4.b.4.I03.D01,1,-0.05355355006432315,0.5
4.A.4.b.4.I03.D01,2,-0.004103429592394685,0.5
4.A.4.b.4.I03.D01,3,-0.04253161084626045,0.5
4.A.4.b.4.I03.D01,4,-0.0071677835339593815,0.5
4.A.4.b.4.I03.D01,5,-0.04867296545259408,0.5
4.A.4.b.4.I03.D02,1,-0.038146048490275045,0.07142857142857142
4.A.4.b.4.I03.D02,2,-0.03686811640462876,0.07142857142857142
4.A.4.b.4.I03.D02,3,0.029223710616589873,0.07142857142857142
4.A.4.b.4.I03.D02,4,-0.024042435872765024,0.07142857142857142
4.A.4.b.4.I03.D02,5,-0.018245101929890376,0.07142857142857142
4.A.4.b.4.I03.D04,1,0.029817488308211362,0.125
4.A.4.b.4.I03.D04,2,0.03676573648417114,0.125
4.A.4.b.4.I03.D05,1,-0.05244031197468058,0.4444444444444444
4.A.4.b.4.I03.D05,2,-0.037650596409094135,0.4444444444444444
4.A.4.b.4.I03.D05,3,-0.02171863524530837,0.4444444444444444
4.A.4.b.4.I03.D05,4,-0.015854258869117514,0.4444444444444444
4.A.4.b.4.I03.D05,5,-0.017689977584705217,0.4444444444444444
4.A.4.b.4.I06.D03,2,-0.046484083820804864,0.5
4.A.4.b.4.I06.D03,3,-0.013787378543188114,0.5
4.A.4.b.4.I06.D03,4,0.006638631346602205,0.5
4.A.4.b.4.I06.D03,5,0.005450486981477623,0.5
4.A.4.b.4.I06.D04,1,0.2341730157860347,0.75
4.A.4.b.4.I06.D04,2,0.023780642493023432,0.75
4.A.4.b.4.I06.D04,3,0.0802968740950101,0.75
4.A.4.b.4.I06.D04,4,0.04906296039687188,0.75
4.A.4.b.4.I06.D04,5,0.013217942261609794,0.75
4.A.4.b.4.I06.D07,1,0.12035265284748238,0.5588235294117647
4.A.4.b.4.I06.D07,2,0.02720976930989139,0.5588235294117647
4.A.4.b.4.I06.D07,3,0.08961139336839159,0.5588235294117647
4.A.4.b.4.I06.D07,4,0.05755992573809854,0.5588235294117647
4.A.4.b.4.I06.D07,5,0.01747580460794235,0.5588235294117647
4.A.4.b.4.I06.D08,1,0.08973165620032984,0.5
4.A.4.b.4.I06.D08,2,0.012093996411230335,0.5
4.A.4.b.4.I06.D09,5,0.07232799971588763,0.5
4.A.4.b.4.I06.D10,1,0.2507803751778813,0.5
4.A.4.b.4.I06.D10,2,0.023446867193425012,0.5
4.A.4.b.4.I06.D10,3,0.025064322884063184,0.5
4.A.4.b.4.I06.D10,4,-0.018773710467023173,0.5
4.A.4.b.4.I06.D10,5,0.02084268396527368,0.5
4.A.4.b.4.I07.D02,1,-0.0866424651246466,0.5625
4.A.4.b.4.I07.D02,2,-0.16550342595726122,0.5625
4.A.4.b.4.I07.D02,3,-0.15721544417741978,0.5625
4.A.4.b.4.I07.D02,4,-0.10323179047850534,0.5625
4.A.4.b.4.I07.D02,5,-0.07502231547068358,0.5625
4.A.4.b.4.I07.D04,3,0.004523015018306179,0.5
4.A.4.b.4.I07.D04,4,-0.012197378486208837,0.5
4.A.4.b.4.I07.D04,5,-0.0019009520830835062,0.5
4.A.4.b.4.I08.D01,2,0.027384102054550705,0.5
4.A.4.b.4.I08.D01,3,0.024671273545178528,0.5
4.A.4.b.4.I08.D01,4,-0.023740938834583794,0.5
4.A.4.b.4.I08.D01,5,0.003862834023164914,0.5
4.A.4.b.4.I08.D02,2,0.010306548339373542,0.3125
4.A.4.b.4.I08.D02,3,0.017022109783008776,0.3125
4.A.4.b.4.I08.D02,4,-0.0592477946994773,0.3125
4.A.4.b.4.I08.D02,5,0.00567466168269121,0.3125
4.A.4.b.4.I08.D03,1,-0.04188514024324614,0.45
4.A.4.b.4.I08.D03,2,0.014313518510718251,0.45
4.A.4.b.4.I08.D03,3,0.006120804981189211,0.45
4.A.4.b.4.I08.D03,4,-0.0069520514862211336,0.45
4.A.4.b.4.I08.D03,5,-0.022727997546139207,0.45
4.A.4.b.4.I09.D02,1,0.012654109029412443,0.5277777777777778
4.A.4.b.4.I09.D02,2,-0.05078158665290808,0.5277777777777778
4.A.4.b.4.I09.D02,3,0.011704673630427443,0.5277777777777778
4.A.4.b.4.I09.D02,4,-0.0072013939624007706,0.5277777777777778
4.A.4.b.4.I09.D02,5,0.0033608961198048994,0.5277777777777778
4.A.4.b.4.I09.D04,1,-0.029104813097686796,0.5
4.A.4.b.4.I09.D04,2,0.010957232756526802,0.5
4.A.4.b.4.I09.D04,3,-0.028435217905611068,0.5
4.A.4.b.4.I09.D04,4,0.0014222846872751342,0.5
4.A.4.b.4.I09.D04,5,-0.011427050607076501,0.5
4.A.4.b.4.I09.D05,1,-0.05528003957061718,0.5
4.A.4.b.4.I09.D05,2,-0.010090655907531177,0.5
4.A.4.b.4.I09.D05,3,-0.01266785655371138,0.5
4.A.4.b.4.I09.D05,4,-0.0067633472335381665,0.5
4.A.4.b.4.I09.D05,5,-0.01495370287952056,0.5
4.A.4.b.4.I09.D09,3,-0.025516955329836714,0.5
4.A.4.b.4.I09.D09,4,0.0015965527012043997,0.5
4.A.4.b.4.I09.D09,5,-0.01678628912352123,0.5
4.A.4.b.4.I10.D02,1,-0.03947911444080775,0.125
4.A.4.b.4.I10.D02,2,-0.014175882089899347,0.125
4.A.4.b.4.I10.D02,3,-0.045700673408495804,0.125
4.A.4.b.4.I10.D02,4,-0.007211591150223363,0.125
4.A.4.b.4.I10.D02,5,-0.04562686019204157,0.125
4.A.4.b.4.I10.D04,2,0.0395846991558671,0.125
4.A.4.b.4.I10.D04,3,0.01635240349706156,0.125
4.A.4.b.4.I10.D04,4,-0.010509896630078456,0.125
4.A.4.b.4.I10.D04,5,0.006706133848798155,0.125
4.A.4.b.4.I10.D05,1,-0.059435899327659455,0.3125
4.A.4.b.4.I10.D05,2,-0.006862744339374218,0.3125
4.A.4.b.4.I10.D05,3,-0.05127878637859386,0.3125
4.A.4.b.4.I10.D05,4,-0.002158771226891393,0.3125
4.A.4.b.4.I10.D05,5,-0.0513072939241966,0.3125
4.A.4.b.4.I10.D07,2,0.009239871898347794,0.4230769230769231
4.A.4.b.4.I10.D07,3,0.03977402700409051,0.4230769230769231
4.A.4.b.4.I10.D07,4,0.03828679514899042,0.4230769230769231
4.A.4.b.4.I10.D07,5,0.0006754529827295509,0.4230769230769231
4.A.4.b.4.I11.D03,1,-0.04369844791765636,0.45454545454545453
4.A.4.b.4.I11.D03,2,-0.0945940745591262,0.45454545454545453
4.A.4.b.4.I11.D03,3,-0.04949654660571831,0.45454545454545453
4.A.4.b.4.I11.D03,4,0.004694742563939743,0.45454545454545453
4.A.4.b.4.I11.D03,5,0.009291397223440663,0.45454545454545453
4.A.4.b.4.I11.D05,1,-0.005518771654190815,0.5
4.A.4.b.4.I11.D05,2,0.04587966719868735,0.5
4.A.4.b.4.I11.D05,3,0.0574245883059837,0.5
